,alpha,beta,"CAR(0, 0)","CAR(0, 1)","CAR(0, 2)","CAR(0, 3)","CAR(0, 4)","CAR(-1, 0)","CAR(-2, 0)","CAR(-3, 0)","CAR(-4, 0)","CAR(-1, 1)","CAR(-2, 2)","CAR(-3, 3)","CAR(-4, 4)"
10,-0.0010434575537900052,1.3292551672849051,-0.015585758474771153,0.010104918277611797,0.0421882022628458,0.033183513902473594,0.03152322287042119,-0.00916068320672872,-0.03589498623833974,-0.032332137380716774,-0.031181817053923918,0.01652999354565423,0.021878974499277212,0.016437134996527967,0.015927164291268413
11,0.0007722226938023373,1.1538936221266414,0.014909643373497103,0.027000367424378273,0.051687695388854066,0.10422867431618657,0.11762553740441882,-0.009145211235352864,0.005944219386713528,0.0011568737306185458,-0.009594301419408232,0.0029455128155283054,0.042722271402070494,0.09047590467330802,0.09312159261151348
12,0.007576203333567842,1.7821306608679148,-0.030112026975033485,-0.06252935273260044,-0.07441608803698796,-0.08204863552476221,-0.10380860800780509,-0.02318591621434378,-0.0010468323650964437,-0.024361233297199907,-0.08257828400182929,-0.05560324197191072,-0.04535089342705091,-0.07629784184692862,-0.1562748650346009
13,-0.0016172992151778413,0.9461908915022856,-0.00485443210553521,0.011924379314222725,-0.0005220203864883307,0.010938351234275287,0.007185980624474925,0.006720712329515431,0.014407362374992265,0.02430948422049911,0.06296867639502217,0.023499523749273367,0.018739774094039145,0.04010226756030961,0.0750090891250323
14,0.007893587795062558,0.873440927032861,0.02773602882074203,0.062281673889400035,0.06615800535398711,0.12714919694363064,0.12269714195508574,0.0028845242957098276,-0.08914553140138948,-0.2029559062107458,0.2720955894130701,0.03743016936436784,-0.050723554868144394,-0.10354273808785719,0.3670567025474138
15,-0.0009793743403048883,0.9832515843676052,-0.0013759735445934076,0.005629336259102084,-0.002662534169813841,0.0023249616050111145,0.006314339069482741,-0.05266196593540407,-0.054472238239570314,-0.038111251387074024,-0.04246077066536599,-0.04565665613170858,-0.055758798864790744,-0.0344103162374695,-0.03477045805128984
16,-0.00042925915810435863,0.5074174657300563,-0.0017923320903389245,0.00130877915188983,-0.024109695736998463,-0.03440006026298072,-0.04999605883408591,0.026504051192929153,0.03995635765453466,0.05316663856026658,0.04943217537350553,0.029605162435157907,0.017638994007875122,0.020558910387624786,0.0012284486297585405
17,,,,,,,,,,,,,,,
18,-0.001330323103244268,1.5480078457846684,-0.023710090812831545,-0.04857245662305597,-0.05867203335932934,-0.06445212389410718,-0.06808003262608031,-0.003298365965982101,-0.03903032526323712,-0.057215275327045664,-0.05381991663525604,-0.028160731776206527,-0.07399226780973492,-0.0979573084083213,-0.09818985844850481
19,0.000735883812045972,1.0183234943491821,-0.01734445249028848,-0.024184589026744086,-0.015599953466554633,-0.009461211770925999,-0.008555603711821166,-0.022288648681705846,-0.03177982696775431,-0.04738232638004329,-0.04738232638004329,-0.02912878521816145,-0.030035327944020467,-0.03949908566068081,-0.03859347760157598
20,0.0002894349228750746,0.2836876923536351,0.010782104821638052,0.008578420148031174,0.017671656742737334,-0.00021294022798030304,-0.0038969635843113743,0.00586714501452351,0.016409128180734513,0.005169397482160299,0.005169397482160299,0.003663460340916631,0.023298680101833794,-0.005825647567458056,-0.009509670923789128
21,-0.001521126848667067,1.0131996422335288,-0.08828795462011237,-0.11196239788764976,-0.1130813901315513,-0.1148859452149775,-0.07697697275994708,-0.022489096358633068,-0.023361409438435704,-0.02296357084634544,-0.02296357084634544,-0.046163539626170466,-0.04815484494987463,-0.04956156144121057,-0.01165258898618015
22,0.0015829366431997726,1.1341931013472586,0.026020071988255882,0.022200630009367422,0.05766608784374935,0.08041350839983738,0.04488237189041216,0.020905330273769798,0.0016167842895877908,-0.0028208487032158093,-0.0028208487032158093,0.01708588829488134,0.03326280014508126,0.05157258770836569,0.016041451198940456
23,0.004284690356471363,1.2299408187265206,0.016321300807832544,-0.019143437901946354,-0.0025060752234926584,0.025461877411973238,0.03674096783681583,0.016321300807832544,-0.019365732025134457,0.012541949244919876,-0.021473807178078053,-0.019143437901946354,-0.03819310805645966,0.02168252584906057,-0.0010541401490947663
24,-0.00032395986912145717,0.6174959350409451,-0.0038828549499932722,-0.018425970420607892,-0.018845482715889907,-0.014743686603272521,0.003320177482901185,-0.0038828549499932722,-0.00047961097533918366,-0.0008221207699473372,-0.010510207442964818,-0.018425970420607892,-0.015442238741235816,-0.011682952423226586,-0.00330717501007036
25,0.00137926865985079,0.8614195921687415,0.0,0.0,-0.024876461612893974,-0.015480550455633983,-0.01550594283303372,-0.02314191364818976,-0.019080741371406067,-0.027301025518598827,-0.016373246806428456,-0.02314191364818976,-0.043957202984300045,-0.04278157597423281,-0.03187918963946218
26,0.0009518964605691347,1.0659587925203318,0.0,0.0,-0.021919888925598627,-0.023357413345880956,-0.056490021513030154,0.008653245964641117,0.0037647081630078497,-0.007256092998481688,-0.0005133975409865564,0.008653245964641117,-0.01815518076259078,-0.030613506344362645,-0.05700341905401671
27,-0.0008528738466655568,0.33899948896277093,-0.00846296136224178,-0.01706321030436666,-0.01706321030436666,-0.0466461202258297,-0.0047253507987562865,-0.002464346432738433,0.00660076076881011,0.05326229121123652,0.06358839808947479,-0.011064595374863312,-0.0019994881733147694,0.015079132347648589,0.06732600865296029
28,0.001398523055949581,1.2007533727683266,-0.01828933410412814,-0.059817193109010194,-0.05929323364666922,-0.034948176253836435,-0.034948176253836435,-0.010066252109869991,-0.020426943228514814,-0.0775248227556811,-0.12264993813279061,-0.051594111114752046,-0.06143084277105589,-0.09418366490538939,-0.13930878028249893
29,0.0015172620707581594,0.9775775918507502,-0.13869420196129545,-0.1150527091639666,-0.11915273483084005,-0.13659926466021402,-0.13659926466021402,-0.15232569189054837,-0.1101331331354885,-0.11358884102066659,-0.18679895393555712,-0.12868419909321951,-0.0905916660050331,-0.11149390371958515,-0.18470401663447572
30,0.0011668086916666203,1.5640731028874568,0.03447526296738064,0.05777302498807289,0.044420319931552085,0.06200270969593514,0.06005411731305582,0.0003026237105980961,0.0005689334471333379,0.06029311003110739,0.060219780323626695,0.023600385731290342,0.010513990411304783,0.08782055675966188,0.08579863466930188
31,0.0006427171236642361,1.7209538120122723,0.17035735834662485,0.1764333160840967,0.22472717792663377,0.190743000874768,0.16102197425964,0.17035735834662485,0.10510301034449936,0.14738966342883925,0.117208476490295,0.1764333160840967,0.15947282992450829,0.1677753059569824,0.10787309240331014
32,0.0017677314415460153,1.3057655242241548,0.012583696122729238,0.029967847231843977,0.0874682202495956,0.07805146183377726,0.047180059704271256,0.012583696122729238,0.014488686494891368,0.020655328484330413,0.00434794425254913,0.029967847231843977,0.08937321062175772,0.08612309419537843,0.038944307834091155
33,0.0011130897114801344,0.7688462854541606,-0.001093013135046653,0.004623181636829172,0.004623181636829172,-0.0030916782824397778,-0.014029766099131605,0.0005590373867116799,-0.006658456794605595,-0.006658456794605595,-0.005272440750498785,0.0062752321585875055,-0.0009422620227297696,-0.008657121941998719,-0.018209193714583738
34,0.002539337035041271,1.4043157616949098,-0.05624810355575545,-0.0664052785094302,-0.06433286184526238,-0.0970651534690802,-0.0970651534690802,-0.05624810355575545,-0.044497818964484286,-0.038712283442357484,-0.03207098810509658,-0.0664052785094302,-0.05258257725399121,-0.07952933335568223,-0.07288803801842132
35,0.0014462422882918092,1.7990676803215073,0.009922766948514818,0.005933863015166454,0.005933863015166454,-0.008214839890718703,-0.011615966319064688,0.007530636999576225,0.007369668277821034,0.0008856925963485508,-0.011999087255336813,0.003541733066227861,0.0033807643444726697,-0.01725191424288497,-0.03353782052291632
36,0.000367589234565059,0.8270233598722989,0.017776626495451225,0.007241353267172264,0.017214756483058726,0.0196936660034846,0.0196936660034846,-0.03343469675812843,-0.01286965420576967,-0.01691475615626535,-0.020659575375927018,-0.04396996998640739,-0.013431524218162167,-0.014997716648231978,-0.018742535867893644
37,0.0024860151078283065,1.3219995755596052,0.007217665820890409,0.003421999696435598,-0.02030868949715929,-0.028661524318836687,-0.028661524318836687,0.004182643489158614,0.0015420852755073343,-0.012119514543320609,-0.02779898233973517,0.00038697736470380334,-0.025984270042542366,-0.047998704683047705,-0.06367817247946227
38,-0.0011893073153162062,0.9478344581374452,-0.01828562753595971,-0.019229743903192237,-0.010083704465309689,-0.0015099889231064006,-0.0015099889231064006,-0.07674959859826444,-0.09021162336237347,-0.08182164391063702,-0.08891682834050542,-0.07769371496549697,-0.08200970029172346,-0.06504600529778372,-0.07214118972765211
39,-0.0004213132168868481,0.9355365807561463,-0.008248152692655525,-0.010120897721438581,-0.01733398538426949,-0.016616006326898736,-0.016616006326898736,0.009291035122867372,0.006561951555211179,0.005324750043220134,0.004507636127680906,0.007418290094084316,-0.002523881136402788,-0.0030431035910230783,-0.003860217506562305
40,9.322418241486125e-05,1.1335650318121357,-0.005981444154223768,-0.005877294838025737,0.0167565572964654,0.025078329619428533,0.011100499441933672,0.015966574649766873,0.0008994753326157096,0.010155571587940067,0.0245116207084979,0.016070723965964904,0.023637476783304877,0.04121534536159237,0.04159356430465534
41,0.0016922426635490834,1.14468115066176,-0.0037215278751513772,0.028240522234835773,0.04318300169675199,0.050530334706665035,0.057412015923951676,0.003989108847039978,-0.016762193850706795,-0.05527386206800965,-0.017973224235779236,0.03595115895702713,0.030142335721196574,-0.0010219994861932376,0.04316031956332383
42,0.0004253580142317254,1.3766095682810624,-0.005868914725956485,-0.012159846359560142,-0.011712794861172987,0.001008186884624774,0.003257223174880218,-0.00922800400683665,-0.032449388076662866,-0.027742274586957737,-0.01977426720859469,-0.015518935640440308,-0.03829326821187937,-0.020865172976376474,-0.010648129307757983
43,0.0004655641252782267,1.0417132941855323,-0.16280338436660066,-0.2562399554711582,-0.26021332591541646,-0.29052587188004764,-0.4816520391182123,-0.15896993627940337,-0.14950577036527396,-0.1594120671368935,-0.15082541766507707,-0.25240650738396087,-0.24691571191408973,-0.28713455465034043,-0.4696740724166887
44,0.003748469156197113,0.6057403298634929,-0.0001649856110048577,0.029501399072553676,0.02046038803210678,-0.04183970896764833,-0.03271832467704253,-0.0323269317862083,0.03461584618215056,0.036070134572163855,0.01880083093191294,-0.00266054710264977,0.055241219825262186,-0.005604588784479628,-0.013752508134124734
45,0.00034490947930625746,1.0470149722195339,0.0038751663784635996,-0.11894581946049684,-0.1031194185522655,-0.09191338886822532,-0.0992631307506256,0.00685641142923497,0.002485127377211171,0.008707001777282359,0.011770724580926623,-0.11596457440972546,-0.10450945755351793,-0.08708155346940656,-0.09136757254816255
46,0.0038420008752562173,1.1700227029002548,0.015009755103583194,0.019798329125645383,-0.006855503488130403,-0.037148202090317564,-0.021645154505345945,0.03184359562555672,0.01868887459737202,0.02656930538326739,0.02579989928086488,0.03663216964761891,-0.0031763839943415757,-0.02558865181063337,-0.010855010328064253
47,-0.00032005168346572246,0.8141919102914942,-0.005810490114139498,-0.0036274001187389824,-0.00045731201595962823,-0.006437513475461663,-0.014515544659232577,-0.012436716899495525,-0.02261290876322508,-0.02261290876322508,-0.02301365396836954,-0.010253626904095009,-0.017259730665045214,-0.02323993212454725,-0.03171870851346262
48,0.0005099962537791491,1.332549613633324,-0.02320004829755193,-0.012851705546318622,-0.011892546484305724,-0.020373595728018227,-0.0063383371666383935,-0.03120763679004531,-0.03120763679004531,-0.05173851197114741,-0.021981406992497413,-0.020859294038812003,-0.019900134976799107,-0.04891205940161371,-0.005119695861583878
49,-0.0011441921223684258,1.176873409761635,0.0013467740201915145,-0.025509448462113705,-0.019958494732696366,0.005890849435765413,0.026919060419899173,0.0013467740201915145,-0.013947708694701869,0.02076669088647843,0.050030304643427025,-0.025509448462113705,-0.03525297744758975,0.02531076630205233,0.07560259104313467
50,-0.0017158634556551841,0.5966375735087748,0.013385088625757442,0.013385088625757442,-0.0001222910825404537,-0.04192601396662243,-0.02606633209617292,0.0033180626997244486,0.01248801723641614,0.026985430452221945,0.03238405340122512,0.0033180626997244486,-0.0010193624718817552,-0.028325672140157934,-0.0070673673207052486
51,-0.001192178493517041,0.8487785989728174,-0.020069513199786008,-0.0031583251869956135,0.03097855873194404,0.03661156069346205,0.03661156069346205,-0.00984917903617143,-0.02051165047639546,-0.019693840360675417,-0.016185299672196538,0.007062008976618964,0.030536421455334587,0.03698723353257264,0.04049577422105152
52,-0.00206826815026101,0.6045110640369307,0.023818864410047838,0.02350146442516729,0.02967591201082165,0.017428088342238184,0.03178531054881851,-0.036733303075155835,0.16999275597633895,0.16943566144497169,0.20045867695556074,-0.03705070306003638,0.17584980357711275,0.16304488537716202,0.20842512309433142
53,0.0002829914789231335,1.264465272765039,0.04127975449490598,0.04127975449490598,0.05928181831180457,0.08631819618474347,0.10336930837678134,0.056265620288687056,0.037143162786381266,0.03150793480879759,0.06810680966577765,0.056265620288687056,0.055145226603279855,0.07654637649863508,0.13019636354765302
54,-0.007828437369541872,0.817091636675923,-0.0096591894670041,0.05283784686263054,0.07584009338488559,0.08758397316591056,0.12895755385791124,-0.008083019083475479,0.013876179664557148,0.06693920224972934,0.061489228840787946,0.05441401724615916,0.09937546251644684,0.164182364882644,0.2001059721657033
55,7.76166653563602e-05,0.9658375480737558,-0.029246105200302887,-0.04236860502755534,-0.02149424679135717,-0.0008187833600508745,0.0002415448614646546,-9.613700911777212e-05,0.06604439670099838,0.06654793951733695,0.06590733359951356,-0.013218636836370222,0.07379625510994409,0.09497526135758896,0.0953949836612811
56,,,,,,,,,,,,,,,
57,-0.0022853916632342526,1.1026394611299668,0.01655755176818229,-0.11099984907712694,-0.19546407266055532,-0.15732220495924282,-0.17385478901212478,0.07072307428156745,0.08413077914645654,0.16818707092353652,0.1888508632253547,-0.05683432656374178,-0.12789084528228106,-0.00569268580388857,-0.0015614775549523847
58,0.001986818612998827,1.338175697372407,-0.025765016863494934,0.01175221538233474,0.02493878150045725,0.024875492813342098,0.0020981546560901038,-0.06040876795576376,0.00984809676936289,0.0077971674004398105,0.018970430068251314,-0.022891535709934088,0.060551895133315076,0.058437677077276845,0.04683360158783634
59,0.0010879501310832572,1.113264292718067,0.0015856818243723605,0.001894360787882049,0.0054795239477816,-0.0008642237589626747,-0.012545532388740555,-0.013136385975154099,-0.0006584378534101824,0.004519957818015783,-0.00046648569401369286,-0.01282770701164441,0.003235404269999057,0.002070052234680748,-0.014597699907126609
60,0.00041811735786959265,1.3644791001862033,-0.010602670124930387,-0.010252894060553405,-0.03697743342784854,-0.018842384453083783,-0.019850732523146883,-0.007916091368545864,-0.019203765521579073,-0.03770016695057018,-0.011666371430740424,-0.007566315304168882,-0.04557852882449723,-0.045939881278723574,-0.02091443382895692
61,0.002854786061263784,0.5124913067044893,-0.0025713428349835657,-0.01486048788021567,-0.013984108479496436,0.0014530405626759346,-0.02933285397671514,-0.017005330508317297,-0.014334631416986737,-0.02146394588254319,-0.01721577713253985,-0.0292944755535494,-0.02574739706149961,-0.01743956248488369,-0.043977288274271414
62,-0.0008625206510006204,1.256184173275874,-0.0029385267860670243,0.010628419962651516,0.029440291086494284,0.03356035083944771,0.08146839985483523,0.0023377590585494223,0.003928590755865528,0.004097279996010109,-0.01440971571781345,0.015904705807267962,0.03630740862842684,0.04059615762152484,0.0699972109230888
63,-0.0005724692871305437,0.6830940017644755,-0.008863880632477821,-0.0024174145198588067,0.015838647705395004,0.022299700826071835,0.012016997037039873,-0.019721678957781975,-0.011946963606397482,0.026836997013082283,0.020042870680631066,-0.01327521284516296,0.012755564731475344,0.05800057847163194,0.04092374835014876
64,0.0013218540919776249,0.6095446763154301,0.001863742990560224,0.006178287804264884,-0.0018288601841053341,0.0011181450383914238,0.005302046909494019,0.014834207653593012,0.03235142179219771,0.05284838014835123,0.07301400117228166,0.01914875246729767,0.028658818617532153,0.05210278219618243,0.07645230509121546
65,0.002009667729563609,0.8473018322768574,0.005605842889070088,0.013912875571953816,0.029739784478177524,-0.006964092306036743,-0.01942177014051744,0.007928046575241527,0.0069184440259365074,-0.0037218741518568778,-0.008703441873040238,0.016235079258125257,0.03105238561504394,-0.01629180934696371,-0.03373105490262777
66,-0.003920292862079193,1.4986466014988644,-0.028362930298581106,-0.03234958460494481,-0.06988058432334208,-0.05949471936396825,-0.036502511861009515,-0.014695761541838982,-0.026136766697709753,0.00041888504241198096,0.02595386035025945,-0.018682415848202686,-0.06765442072247073,-0.03071290402297517,0.017814278787831036
67,-0.0011600518206910273,1.3608787148001902,-0.001402135515440061,0.010705275470459751,-0.02211321558849105,-0.0008950352642513974,-0.02197742073217254,0.040569743051934504,0.026864693509720292,0.06058443403821702,0.05028797312640851,0.052677154037834316,0.006153613436669307,0.061091534289405676,0.02971268790967603
68,-0.0015213019477914196,1.1882949106462986,-0.020370285889030556,-0.011340177538415035,-0.021852016020064615,0.0060180871660940605,-0.023064971689793157,0.002251343097389627,-0.039438329827063336,-0.08957842242439405,-0.09269336304992264,0.011281451448005148,-0.040920059958097395,-0.06319004936926943,-0.09538804885068525
69,-0.0018440510364692636,1.7604135284690852,0.05870461020712971,0.07302698556124515,0.08592739031783518,0.09503724129722926,0.08807109119959922,0.061332006145752946,0.05703425835088347,0.04451694175691226,0.05629753626179596,0.07565438149986839,0.08425703846158894,0.08084957284701182,0.08566401725426548
70,-0.0006196958916950548,1.3523276818655392,-0.010877970093817194,0.022371992322086403,0.0081718466795315,0.04952147049869411,0.047732664278072656,-0.04134384432724237,-0.03543715028989386,-0.028520838122717173,-0.041391835653902864,-0.008093881911338772,-0.016387333516545165,0.031878602469794126,0.017218798717986983
71,0.0039606893622084844,0.3506917204139039,0.03782024389641335,0.015421548689720108,-0.004270609613295031,0.012019163839184686,0.01396180458923267,0.0470486426601854,0.044732063646943446,0.0228779352878586,-0.010314070410874905,0.02464994745349216,0.002641210137235065,-0.0029231447693700632,-0.034172509718055584
72,-0.0011364596501076813,2.288051384226317,-0.1445876202674979,-0.500286654172365,-0.6126288231696463,-0.9816875550585888,-0.9695394716384937,-0.33418345938216343,-0.3388297665988047,-0.3121069851650274,-0.09941485491557361,-0.6898824932870304,-0.806870969500953,-1.1492069199561183,-0.9243667062865695
73,0.0005052583281501195,0.6410593467374384,-0.0005005924128071975,-0.016380250631168894,0.006441160721666402,-0.0008314400471271244,0.001258114874143278,0.038062586516000654,0.0342986632788409,0.03745580128581903,0.050196474351804174,0.022182928297638956,0.041240416413314496,0.0371249536514991,0.05195518163875465
74,0.00011390321507384203,1.4210172524029254,-0.048573488511137464,-0.0892400497106121,-0.09160666002455603,-0.08735741238290624,-0.07745758652950566,-0.030902827533658066,-0.008858542002155093,0.05562088957182583,0.034774556733580944,-0.0715693887331327,-0.051891713515573666,0.016836965700057036,0.005890458715212748
75,0.002824029035113316,-0.3923275166803408,0.09213306026434538,0.17389028530970668,0.10719739427823488,0.22205592503032015,0.16762716716526954,0.08328121932212212,-0.0014417863656810553,0.03334051069888488,0.03777209680907913,0.16503844436748344,0.013622547648208458,0.16326337546485967,0.11326620371000329
76,0.0014330813472761546,0.89771768146006,-0.002825025598001848,-0.0024747759342495755,0.0022365683064802418,0.00039746610577779014,0.01069336295961393,0.005862185424540565,0.005862185424540565,-0.0017394817962617746,-0.01811201152722371,0.006212435088292837,0.010923779329022654,0.0014830099075178634,-0.0045936229696079325
77,0.005147873059208394,1.2960232697020018,-0.0449217718149313,-0.0449217718149313,0.05543965728400997,0.005607579596328495,0.06110486468856717,-0.020025595357961876,-0.13007386841266733,-0.006264617264826272,-0.0020742671088600645,-0.020025595357961876,-0.029712439313726052,0.044264734146433525,0.10395236939463841
78,,,,,,,,,,,,,,,
79,0.0005413311461172932,0.8156423176741856,-0.001601374103590415,-0.00133281538902052,-0.036471128662317005,-0.025303047992369827,-0.008042440618147701,-0.003014688613412186,-0.007915528798986151,-0.006420093254724025,-0.010660238501804267,-0.002746129898842291,-0.04278528335771274,-0.03012176714350344,-0.01710130501636155
80,0.0010518326509047031,1.1892120663311483,-0.015052128202673048,-0.015573113830573807,-0.04686319691758788,-0.03284929854146609,-0.03951190482382541,-0.029700538494890523,-0.03518709693799454,-0.04833451800098629,-0.04270428036449826,-0.030221524122791284,-0.06699816565290936,-0.06613168833977932,-0.06716405698565062
81,-0.00176214519882925,1.0371180772912045,-0.004068809620534753,-0.018067874008925875,-0.016396919208453514,-0.01769791890863103,-0.00620956394908685,-0.0072060999166110255,0.001573523445762658,-0.02128249156788866,-0.012490822749711418,-0.021205164305002147,-0.010754586142156105,-0.034911600855984944,-0.014631577078263519
82,-0.004527948381763926,1.9969367751790603,-0.0519500129145664,-0.07041418841467481,-0.04390561564780009,-0.04979487487659664,-0.04457328629034566,-0.030653070505808927,-0.02006201557818335,-0.08330730845079148,-0.03825409995939422,-0.04911724600591733,-0.012017618311417039,-0.08115217041282172,-0.03087737333517348
83,0.00010703804711052907,0.8192956715814271,0.010466373760204158,0.010466373760204158,0.014579968540762626,0.02153064718832218,0.012923460499749375,0.005603572747385982,0.010965476835294325,0.02237626871116897,0.03182411184947264,0.005603572747385982,0.015079071615852794,0.033440542139286995,0.03428119858901786
84,-4.380153631659053e-06,1.1249547469171393,-0.011725200687858903,-0.02977547787560837,-0.03267637324947037,-0.029131232640610086,-0.04038944875673388,-0.00819344907802785,-0.01947654798710393,-0.012807774780162448,-0.019403524494862295,-0.026243726265777315,-0.0404277205487154,-0.030213806732913635,-0.048067772563737274
85,-0.0007052295162431383,1.1945645456606149,-0.007384625899329698,-0.018553590365066375,0.003652123878323081,-0.007049587766540433,-0.0023129362022241747,-0.01863455002263706,-0.005059723155510816,-0.000990553142807134,-0.014866005151648801,-0.029803514488373734,0.005977026622141963,-0.0006555150100178691,-0.009794315454543278
86,-0.0017959239429437084,0.6261877351282252,0.007309361256636716,0.0009247744943896869,0.0016754465066879175,0.021494432469041647,0.025657209291816016,0.038622174495496056,-0.019875773758264884,-0.03182337226891492,-0.08958110616736879,0.03223758773324903,-0.025509688508213686,-0.017638301056509986,-0.07123325813218949
87,0.006317490185711782,0.8211396102082325,-0.12376393053537732,-0.08435205667864674,-0.1635124982182868,-0.2543675842409482,-0.2049079071634855,-0.12292073465468714,-0.1408067599135592,-0.27499866360050984,-0.25919568390822856,-0.08350886079795657,-0.1805553275964687,-0.40560231730608076,-0.34033966053633674
88,0.00048062266194093446,0.9053418944747585,-0.0006737100630744893,-0.030080869007061813,-0.0005602699149838755,-0.004453310286220809,-0.022023325419358232,0.009071906581250202,0.003178922020537425,-0.007103663733336547,-0.01629942594093929,-0.02033525236273712,0.003292362168628042,-0.010883263956482866,-0.03764904129722303
89,-0.00252639478500442,1.021017906180895,0.015710736932591913,0.02420231673214865,0.036268676033436975,0.035978749558037905,0.04016768200607432,-0.007002041204872283,0.0030690079295761768,-0.04596615948869899,-0.056303476255150156,0.0014895385946844513,0.023626947030421237,-0.025698146863253002,-0.031846531181667734
90,-0.0010834758448089992,1.1263745103634164,0.0283754149041869,0.02236189531005521,0.035259516771602814,0.061780080474895055,0.05962308564079714,0.030916586734692143,-0.00208702790437007,-0.0217509721737094,-0.005556054285040364,0.024903067140560453,0.004797073963045847,0.011653693396998756,0.02569161645156987
91,0.002118137934490216,1.2995765835958517,0.014788784045701497,0.02408526964147803,-7.46502998778889e-05,-0.008310440707156405,-0.019501786815784097,0.009308578214670068,-0.015345995221240152,-0.015345995221240152,0.0554199579245539,0.018605063810446604,-0.03020942956681954,-0.038445219974098055,0.021129387063068307
92,-0.003947720362395499,0.6274319226831232,-0.01628115396671748,0.06589833914362203,0.06589833914362203,0.08488133429336062,0.027672716686817506,-0.06382026684896767,-0.079878166667854,0.027332869989940927,-0.016871475318964057,0.018359226261371833,0.002301326442485513,0.12849535825001904,0.027082395334570922
93,-0.0009550126511086133,1.1139506443844347,-0.02057468182873464,-0.026673685248952958,-0.04927264482499536,-0.09528611370841447,-0.09554390374558158,-0.02505897442463344,-0.03602989099292705,-0.04476422323932401,-0.04817292274346745,-0.031157977844851758,-0.06472785398918776,-0.11947565511900383,-0.12314214466031437
94,-0.0010651907895474853,0.9532176200456323,0.0017792188726197557,0.03636266042792547,0.04491808268787301,0.07009832137861868,0.0635893994919646,0.00691688240853873,-0.010093218878567818,-0.007901703209146899,-0.024431005010270637,0.04150032396384445,0.03304564493668544,0.06041739929685204,0.037379175609074215
95,0.00018308892961590344,1.5710020161896612,-0.01572365563576789,-0.013261176740057135,-0.013874599533637027,-0.028321108649241235,0.009180784221777781,0.010717286187226522,0.004508363905599996,0.030293245171463725,0.016408979804754146,0.013179765082937276,0.0063574200077308575,0.01769579215799038,0.041313419662299816
